iso3,lat_bin,lon_bin,value,log10_value
CHN,36.75,117.25,191064206622.0,11.281
CHN,36.75,117.75,89836994880.0,10.953
CHN,36.75,118.25,118016670070.0,11.072
CHN,36.75,118.75,51469564197.0,10.712
CHN,36.75,119.25,115161985610.0,11.061
CHN,36.75,119.75,10373117985.0,10.016
CHN,36.75,120.25,5549836470.0,9.744
CHN,36.75,120.75,18921963660.0,10.277
CHN,36.75,121.25,3045852990.0,9.484
CHN,36.75,121.75,2114807276.0,9.325
CHN,36.75,122.25,2638695836.0,9.421
CHN,37.25,74.25,30304.0,4.481
CHN,37.25,74.75,492456.0,5.692
CHN,37.25,75.25,890967.0,5.95
CHN,37.25,75.75,855605.0,5.932
CHN,37.25,76.25,1354017.0,6.132
CHN,37.25,76.75,7326733.0,6.865
CHN,37.25,77.25,20061126.0,7.302
CHN,37.25,77.75,7032735.0,6.847
CHN,37.25,78.25,24609354.0,7.391
CHN,37.25,78.75,25672778.0,7.409
CHN,37.25,79.25,52511349.0,7.72
CHN,37.25,79.75,14920687398.0,10.174
CHN,37.25,80.25,1561185475.0,9.193
CHN,37.25,80.75,22714426.0,7.356
CHN,37.25,81.25,13258831.0,7.123
CHN,37.25,81.75,4425406.0,6.646
CHN,37.25,82.25,1523947.0,6.183
CHN,37.25,82.75,46695342.0,7.669
CHN,37.25,83.25,1060035.0,6.025
CHN,37.25,83.75,220204.0,5.343
CHN,37.25,84.25,149780.0,5.175
CHN,37.25,84.75,368533.0,5.566
CHN,37.25,85.25,593177.0,5.773
CHN,37.25,85.75,271423.0,5.434
CHN,37.25,86.25,30526.0,4.485
CHN,37.25,90.25,35216.0,4.547
CHN,37.25,90.75,67583.0,4.83
CHN,37.25,91.25,200798.0,5.303
CHN,37.25,91.75,555764.0,5.745
CHN,37.25,92.25,818156.0,5.913
CHN,37.25,92.75,387930.0,5.589
CHN,37.25,93.25,360038.0,5.556
CHN,37.25,93.75,5524.0,3.742
CHN,37.25,95.25,210615.0,5.323
CHN,37.25,95.75,1267078.0,6.103
CHN,37.25,96.25,77886.0,4.891
CHN,37.25,96.75,812099.0,5.91
CHN,37.25,97.25,438987496.0,8.642
CHN,37.25,97.75,5973065.0,6.776
CHN,37.25,98.25,7484840.0,6.874
CHN,37.25,98.75,12281114.0,7.089
CHN,37.25,99.25,10369656.0,7.016
CHN,37.25,99.75,3742766.0,6.573
CHN,37.25,100.25,7068301.0,6.849
CHN,37.25,100.75,9316737.0,6.969
CHN,37.25,101.25,34317426.0,7.536
CHN,37.25,101.75,190934095.0,8.281
CHN,37.25,102.25,17122382.0,7.234
CHN,37.25,102.75,224051251.0,8.35
CHN,37.25,103.25,110175525.0,8.042
CHN,37.25,103.75,47684448.0,7.678
CHN,37.25,104.25,249934269.0,8.398
CHN,37.25,104.75,45394614.0,7.657
CHN,37.25,105.25,3392347897.0,9.531
CHN,37.25,105.75,1926996178.0,9.285
CHN,37.25,106.25,96279431.0,7.984
CHN,37.25,106.75,90079694.0,7.955
CHN,37.25,107.25,100189852.0,8.001
CHN,37.25,107.75,141633491.0,8.151
CHN,37.25,108.25,117254390.0,8.069
CHN,37.25,108.75,250678458.0,8.399
CHN,37.25,109.25,181675035.0,8.259
CHN,37.25,109.75,1225806135.0,9.088
CHN,37.25,110.25,506621372.0,8.705
CHN,37.25,110.75,3892256764.0,9.59
CHN,37.25,111.25,3334578413.0,9.523
CHN,37.25,111.75,31167104630.0,10.494
CHN,37.25,112.25,15454153531.0,10.189
CHN,37.25,112.75,5181096587.0,9.714
CHN,37.25,113.25,545946514.0,8.737
CHN,37.25,113.75,662966680.0,8.821
CHN,37.25,114.25,35688910438.0,10.553
CHN,37.25,114.75,31342802519.0,10.496
CHN,37.25,115.25,6960068123.0,9.843
CHN,37.25,115.75,6657200468.0,9.823
CHN,37.25,116.25,40822537321.0,10.611
CHN,37.25,116.75,7744443843.0,9.889
CHN,37.25,117.25,4530151410.0,9.656
CHN,37.25,117.75,22973770505.0,10.361
CHN,37.25,118.25,57003516475.0,10.756
CHN,37.25,118.75,30143722363.0,10.479
CHN,37.25,119.25,4688783872.0,9.671
CHN,37.25,119.75,10045510315.0,10.002
CHN,37.25,120.25,6479040749.0,9.812
CHN,37.25,120.75,2905260876.0,9.463
CHN,37.25,121.25,31771582636.0,10.502
CHN,37.25,121.75,10620381424.0,10.026
CHN,37.25,122.25,30449741206.0,10.484
CHN,37.25,122.75,549118366.0,8.74
CHN,37.75,74.75,2003266.0,6.302
CHN,37.75,75.25,13802724.0,7.14
CHN,37.75,75.75,4116787.0,6.615
CHN,37.75,76.25,5102801.0,6.708
CHN,37.75,76.75,24264629.0,7.385
CHN,37.75,77.25,2765883828.0,9.442
CHN,37.75,77.75,64963571.0,7.813
CHN,37.75,78.25,555652900.0,8.745
CHN,37.75,78.75,11416101.0,7.058
CHN,37.75,79.25,7051161.0,6.848
CHN,37.75,79.75,13477314.0,7.13
CHN,37.75,80.25,25776774.0,7.411
CHN,37.75,80.75,2388251.0,6.378
CHN,37.75,81.25,4475251.0,6.651
CHN,37.75,81.75,211050.0,5.324
CHN,37.75,82.75,1543627.0,6.189
CHN,37.75,83.25,521314.0,5.717
CHN,37.75,83.75,958026.0,5.981
CHN,37.75,84.25,2424563.0,6.385
CHN,37.75,84.75,159388.0,5.202
CHN,37.75,85.25,50701.0,4.705
CHN,37.75,85.75,741668.0,5.87
CHN,37.75,86.25,717929.0,5.856
CHN,37.75,86.75,289048.0,5.461
CHN,37.75,87.25,40139.0,4.604
CHN,37.75,88.75,4333.0,3.637
CHN,37.75,89.25,21136.0,4.325
CHN,37.75,89.75,5362.0,3.729
CHN,37.75,90.25,96577.0,4.985
CHN,37.75,90.75,566442.0,5.753
CHN,37.75,91.25,1995576.0,6.3
CHN,37.75,91.75,3532648.0,6.548
CHN,37.75,92.25,2325734.0,6.367
CHN,37.75,92.75,10706.0,4.03
CHN,37.75,93.25,55522.0,4.744
CHN,37.75,93.75,81695.0,4.912
CHN,37.75,94.25,257329.0,5.41
CHN,37.75,94.75,220022.0,5.342
CHN,37.75,95.25,1494344.0,6.174
CHN,37.75,95.75,1814163.0,6.259
CHN,37.75,96.25,1260467.0,6.101
CHN,37.75,96.75,2034543.0,6.308
CHN,37.75,97.25,9208735.0,6.964
CHN,37.75,97.75,4002394.0,6.602
CHN,37.75,98.25,273733.0,5.437
CHN,37.75,98.75,1880023.0,6.274
CHN,37.75,99.25,3417986.0,6.534
CHN,37.75,99.75,3319007.0,6.521
CHN,37.75,100.25,4111794.0,6.614
CHN,37.75,100.75,3892403.0,6.59
CHN,37.75,101.25,14972492.0,7.175
CHN,37.75,101.75,10660163.0,7.028
CHN,37.75,102.25,36981103.0,7.568
CHN,37.75,102.75,9364819691.0,9.971
CHN,37.75,103.25,93426195.0,7.97
CHN,37.75,103.75,20061835.0,7.302
CHN,37.75,104.25,1002037.0,6.001
CHN,37.75,104.75,1808954.0,6.257
CHN,37.75,105.25,2343431610.0,9.37
CHN,37.75,105.75,2056779942.0,9.313
CHN,37.75,106.25,12541148478.0,10.098
CHN,37.75,106.75,79014124.0,7.898
CHN,37.75,107.25,405648619.0,8.608
CHN,37.75,107.75,1896086563.0,9.278
CHN,37.75,108.25,56397077.0,7.751
CHN,37.75,108.75,3638423478.0,9.561
CHN,37.75,109.25,340452198.0,8.532
CHN,37.75,109.75,129688417.0,8.113
CHN,37.75,110.25,1866123938.0,9.271
CHN,37.75,110.75,1461506572.0,9.165
CHN,37.75,111.25,8077067861.0,9.907
CHN,37.75,111.75,181696225.0,8.259
CHN,37.75,112.25,61806915071.0,10.791
CHN,37.75,112.75,346825695509.0,11.54
CHN,37.75,113.25,4184566880.0,9.622
CHN,37.75,113.75,25803119859.0,10.412
CHN,37.75,114.25,23866874834.0,10.378
CHN,37.75,114.75,42144014826.0,10.625
CHN,37.75,115.25,12678293885.0,10.103
CHN,37.75,115.75,25586431053.0,10.408
CHN,37.75,116.25,5113525845.0,9.709
CHN,37.75,116.75,3803634914.0,9.58
CHN,37.75,117.25,6709051021.0,9.827
CHN,37.75,117.75,5697003420.0,9.756
CHN,37.75,118.25,8398808822.0,9.924
CHN,37.75,118.75,10754311732.0,10.032
CHN,37.75,119.25,49364836.0,7.693
CHN,37.75,120.25,10131429886.0,10.006
CHN,37.75,120.75,17023086880.0,10.231
CHN,37.75,121.25,59463175021.0,10.774
CHN,37.75,122.25,8672209014.0,9.938
CHN,38.25,74.75,727083.0,5.862
CHN,38.25,75.25,1253559.0,6.098
CHN,38.25,75.75,1800147.0,6.255
CHN,38.25,76.25,3001554.0,6.477
CHN,38.25,76.75,17047052.0,7.232
CHN,38.25,77.25,5097602557.0,9.707
CHN,38.25,77.75,27754158.0,7.443
CHN,38.25,78.25,309929.0,5.491
CHN,38.25,78.75,269974.0,5.431
CHN,38.25,80.25,991775.0,5.996
CHN,38.25,80.75,9386387.0,6.972
CHN,38.25,81.25,1378084.0,6.139
CHN,38.25,81.75,3270992.0,6.515
CHN,38.25,82.25,58625.0,4.768
CHN,38.25,82.75,12.0,1.079
CHN,38.25,83.25,787.0,2.896
CHN,38.25,83.75,221693.0,5.346
CHN,38.25,84.25,37928.0,4.579
CHN,38.25,84.75,4933.0,3.693
CHN,38.25,85.25,12124383.0,7.084
CHN,38.25,85.75,56041073.0,7.749
CHN,38.25,86.25,757530.0,5.879
CHN,38.25,86.75,679508.0,5.832
CHN,38.25,87.25,331640.0,5.521
CHN,38.25,87.75,634530.0,5.802
CHN,38.25,88.25,192339.0,5.284
CHN,38.25,88.75,1167670.0,6.067
CHN,38.25,89.25,121104.0,5.083
CHN,38.25,89.75,35218.0,4.547
CHN,38.25,90.25,408235.0,5.611
CHN,38.25,90.75,4546038.0,6.658
CHN,38.25,91.25,3123037.0,6.495
CHN,38.25,91.75,2693706.0,6.43
CHN,38.25,92.25,1281152.0,6.108
CHN,38.25,92.75,91001.0,4.959
CHN,38.25,93.25,29708.0,4.473
CHN,38.25,93.75,82763.0,4.918
CHN,38.25,94.25,430831.0,5.634
CHN,38.25,94.75,571097.0,5.757
CHN,38.25,95.25,308616.0,5.489
CHN,38.25,95.75,112957.0,5.053
CHN,38.25,96.25,14314.0,4.156
CHN,38.25,98.25,15547.0,4.192
CHN,38.25,98.75,573200.0,5.758
CHN,38.25,99.25,2805553.0,6.448
CHN,38.25,99.75,1914650.0,6.282
CHN,38.25,100.25,22722594.0,7.356
CHN,38.25,100.75,253532351.0,8.404
CHN,38.25,101.25,15039782.0,7.177
CHN,38.25,101.75,101265146.0,8.005
CHN,38.25,102.25,1623578125.0,9.21
CHN,38.25,102.75,377473970.0,8.577
CHN,38.25,103.25,12471911.0,7.096
CHN,38.25,103.75,108180.0,5.034
CHN,38.25,104.25,87781.0,4.943
CHN,38.25,104.75,425352.0,5.629
CHN,38.25,105.25,2871879.0,6.458
CHN,38.25,105.75,168120147.0,8.226
CHN,38.25,106.25,116488303084.0,11.066
CHN,38.25,106.75,1045969376.0,9.02
CHN,38.25,107.25,19747304.0,7.296
CHN,38.25,107.75,12275418.0,7.089
CHN,38.25,108.25,3780286.0,6.578
CHN,38.25,108.75,31337550.0,7.496
CHN,38.25,109.25,288771688.0,8.461
CHN,38.25,109.75,15412261467.0,10.188
CHN,38.25,110.25,161855579.0,8.209
CHN,38.25,110.75,143422176.0,8.157
CHN,38.25,111.25,953435553.0,8.979
CHN,38.25,111.75,1162169951.0,9.065
CHN,38.25,112.25,445027407.0,8.648
CHN,38.25,112.75,17819919293.0,10.251
CHN,38.25,113.25,1850629224.0,9.267
CHN,38.25,113.75,464831552.0,8.667
CHN,38.25,114.25,156860775573.0,11.196
CHN,38.25,114.75,151753172253.0,11.181
CHN,38.25,115.25,11993163767.0,10.079
CHN,38.25,115.75,9032164627.0,9.956
CHN,38.25,116.25,7983796627.0,9.902
CHN,38.25,116.75,46417982104.0,10.667
CHN,38.25,117.25,10822851879.0,10.034
CHN,38.25,117.75,6684985572.0,9.825
CHN,38.25,118.25,82862756.0,7.918
CHN,38.25,118.75,168298333.0,8.226
CHN,38.75,73.75,395442.0,5.597
CHN,38.75,74.25,533492.0,5.727
CHN,38.75,74.75,2557844.0,6.408
CHN,38.75,75.25,2340236.0,6.369
CHN,38.75,75.75,20288673.0,7.307
CHN,38.75,76.25,1443825442.0,9.16
CHN,38.75,76.75,6977557.0,6.844
CHN,38.75,77.25,198666844.0,8.298
CHN,38.75,77.75,614359306.0,8.788
CHN,38.75,78.25,51624.0,4.713
CHN,38.75,80.75,3733551.0,6.572
CHN,38.75,81.25,2368555.0,6.374
CHN,38.75,81.75,772421.0,5.888
CHN,38.75,82.25,149287.0,5.174
CHN,38.75,85.25,3338.0,3.523
CHN,38.75,85.75,382110.0,5.582
CHN,38.75,86.25,615756.0,5.789
CHN,38.75,86.75,322438.0,5.508
CHN,38.75,87.25,1248321.0,6.096
CHN,38.75,87.75,650879.0,5.814
CHN,38.75,88.25,6233630.0,6.795
CHN,38.75,88.75,1800428.0,6.255
CHN,38.75,89.25,332886.0,5.522
CHN,38.75,89.75,166833.0,5.222
CHN,38.75,90.25,43636.0,4.64
CHN,38.75,90.75,82002.0,4.914
CHN,38.75,91.25,603417.0,5.781
CHN,38.75,91.75,198014.0,5.297
CHN,38.75,92.25,419108.0,5.622
CHN,38.75,92.75,134064.0,5.127
CHN,38.75,93.25,123298.0,5.091
CHN,38.75,93.75,7477.0,3.874
CHN,38.75,94.25,89389.0,4.951
CHN,38.75,94.75,690280.0,5.839
CHN,38.75,95.25,1061971.0,6.026
CHN,38.75,95.75,657700.0,5.818
CHN,38.75,96.25,28985.0,4.462
CHN,38.75,96.75,605.0,2.782
CHN,38.75,97.25,624162.0,5.795
CHN,38.75,97.75,341005.0,5.533
CHN,38.75,98.25,753872.0,5.877
CHN,38.75,98.75,587045.0,5.769
CHN,38.75,99.25,1026669.0,6.011
CHN,38.75,99.75,40208534.0,7.604
CHN,38.75,100.25,7879054759.0,9.896
CHN,38.75,100.75,576409128.0,8.761
CHN,38.75,101.25,109762465.0,8.04
CHN,38.75,101.75,12357236.0,7.092
CHN,38.75,102.25,1635410038.0,9.214
CHN,38.75,102.75,9898929.0,6.996
CHN,38.75,103.25,255738129.0,8.408
CHN,38.75,103.75,8958479.0,6.952
CHN,38.75,104.25,353149.0,5.548
CHN,38.75,104.75,4033100.0,6.606
CHN,38.75,105.25,15922796.0,7.202
CHN,38.75,105.75,218892564.0,8.34
CHN,38.75,106.25,45332518402.0,10.656
CHN,38.75,106.75,1260841720.0,9.101
CHN,38.75,107.25,22049627.0,7.343
CHN,38.75,107.75,8024491.0,6.904
CHN,38.75,108.25,7019696.0,6.846
CHN,38.75,108.75,61313011.0,7.788
CHN,38.75,109.25,28332365.0,7.452
CHN,38.75,109.75,122729164.0,8.089
CHN,38.75,110.25,1406515016.0,9.148
CHN,38.75,110.75,1474759127.0,9.169
CHN,38.75,111.25,1203640048.0,9.08
CHN,38.75,111.75,585768326.0,8.768
CHN,38.75,112.25,524032389.0,8.719
CHN,38.75,112.75,5043454792.0,9.703
CHN,38.75,113.25,722594138.0,8.859
CHN,38.75,113.75,76071239.0,7.881
CHN,38.75,114.25,577619763.0,8.762
CHN,38.75,114.75,15010104061.0,10.176
CHN,38.75,115.25,77337518868.0,10.888
CHN,38.75,115.75,50149202949.0,10.7
CHN,38.75,116.25,24050001025.0,10.381
CHN,38.75,116.75,20967845640.0,10.322
CHN,38.75,117.25,96143995103.0,10.983
CHN,38.75,117.75,64383280126.0,10.809
CHN,38.75,118.75,102371634.0,8.01
CHN,38.75,121.25,25046442103.0,10.399
CHN,38.75,121.75,177700424147.0,11.25
CHN,39.25,73.75,86398.0,4.937
CHN,39.25,74.25,4291285.0,6.633
CHN,39.25,74.75,3445648.0,6.537
CHN,39.25,75.25,18584864.0,7.269
CHN,39.25,75.75,15237617486.0,10.183
CHN,39.25,76.25,11612294916.0,10.065
CHN,39.25,76.75,561119373.0,8.749
CHN,39.25,77.25,21701621.0,7.336
CHN,39.25,77.75,145559506.0,8.163
CHN,39.25,78.25,23015612.0,7.362
CHN,39.25,78.75,764015.0,5.883
CHN,39.25,79.25,26202.0,4.418
CHN,39.25,86.25,22678.0,4.356
CHN,39.25,86.75,11803.0,4.072
CHN,39.25,87.25,583258.0,5.766
CHN,39.25,87.75,1199000.0,6.079
CHN,39.25,88.25,6676082.0,6.825
CHN,39.25,88.75,497890.0,5.697
CHN,39.25,89.25,528242.0,5.723
CHN,39.25,89.75,703003.0,5.847
CHN,39.25,90.25,515892.0,5.713
CHN,39.25,90.75,81672.0,4.912
CHN,39.25,91.75,4547.0,3.658
CHN,39.25,92.25,503821.0,5.702
CHN,39.25,92.75,457043.0,5.66
CHN,39.25,93.25,169376.0,5.229
CHN,39.25,93.75,1420927.0,6.153
CHN,39.25,94.25,2737708.0,6.437
CHN,39.25,94.75,1584992.0,6.2
CHN,39.25,95.25,1594389.0,6.203
CHN,39.25,95.75,300063.0,5.477
CHN,39.25,96.25,65289.0,4.815
CHN,39.25,96.75,801252.0,5.904
CHN,39.25,97.25,4210172.0,6.624
CHN,39.25,97.75,498101.0,5.697
CHN,39.25,98.25,414872.0,5.618
CHN,39.25,98.75,14736838.0,7.168
CHN,39.25,99.25,16977989.0,7.23
CHN,39.25,99.75,205297258.0,8.312
CHN,39.25,100.25,260594438.0,8.416
CHN,39.25,100.75,28991384.0,7.462
CHN,39.25,101.25,1530136.0,6.185
CHN,39.25,101.75,3261757.0,6.513
CHN,39.25,102.25,2156913.0,6.334
CHN,39.25,102.75,1408725.0,6.149
CHN,39.25,103.25,7054234.0,6.848
CHN,39.25,103.75,5725467.0,6.758
CHN,39.25,104.25,658319.0,5.818
CHN,39.25,104.75,423498.0,5.627
CHN,39.25,105.25,1939100.0,6.288
CHN,39.25,105.75,10467101.0,7.02
CHN,39.25,106.25,5790592817.0,9.763
CHN,39.25,106.75,7793382628.0,9.892
CHN,39.25,107.25,184946677.0,8.267
CHN,39.25,107.75,13135668.0,7.118
CHN,39.25,108.25,7027293.0,6.847
CHN,39.25,108.75,13430740.0,7.128
CHN,39.25,109.25,48801183.0,7.688
CHN,39.25,109.75,190052755.0,8.279
CHN,39.25,110.25,1523648232.0,9.183
CHN,39.25,110.75,684903369.0,8.836
CHN,39.25,111.25,4942972475.0,9.694
CHN,39.25,111.75,163193583.0,8.213
CHN,39.25,112.25,19738166097.0,10.295
CHN,39.25,112.75,2404340298.0,9.381
CHN,39.25,113.25,1004682990.0,9.002
CHN,39.25,113.75,321828684.0,8.508
CHN,39.25,114.25,928477157.0,8.968
CHN,39.25,114.75,1929867908.0,9.286
CHN,39.25,115.25,3758339222.0,9.575
CHN,39.25,115.75,28157191205.0,10.45
CHN,39.25,116.25,30581100872.0,10.485
CHN,39.25,116.75,48796779637.0,10.688
CHN,39.25,117.25,873391905337.0,11.941
CHN,39.25,117.75,176493734342.0,11.247
CHN,39.25,118.25,7679374946.0,9.885
CHN,39.25,118.75,7156250740.0,9.855
CHN,39.25,119.25,1053844528.0,9.023
CHN,39.25,121.25,188510414.0,8.275
CHN,39.25,121.75,75968058651.0,10.881
CHN,39.25,122.25,1908114557.0,9.281
CHN,39.25,122.75,110195706.0,8.042
CHN,39.75,73.75,456984.0,5.66
CHN,39.75,74.25,21790718.0,7.338
CHN,39.75,74.75,1562551.0,6.194
CHN,39.75,75.25,27405121.0,7.438
CHN,39.75,75.75,2114112400.0,9.325
CHN,39.75,76.25,2510663879.0,9.4
CHN,39.75,76.75,231040895.0,8.364
CHN,39.75,77.25,36557740.0,7.563
CHN,39.75,77.75,12147364.0,7.084
CHN,39.75,78.25,30491764.0,7.484
CHN,39.75,78.75,602675438.0,8.78
CHN,39.75,79.25,206250565.0,8.314
CHN,39.75,79.75,6621826.0,6.821
CHN,39.75,80.75,10603.0,4.025
CHN,39.75,81.25,100.0,2.0
CHN,39.75,88.25,1318096.0,6.12
CHN,39.75,88.75,84879.0,4.929
CHN,39.75,93.25,27813.0,4.444
CHN,39.75,93.75,1308679.0,6.117
CHN,39.75,94.25,3865075.0,6.587
CHN,39.75,94.75,21098602.0,7.324
CHN,39.75,95.25,2680895.0,6.428
CHN,39.75,95.75,532386.0,5.726
CHN,39.75,96.25,814756.0,5.911
CHN,39.75,96.75,2502631.0,6.398
CHN,39.75,97.25,17029250.0,7.231
CHN,39.75,97.75,313712938.0,8.497
CHN,39.75,98.25,13627144800.0,10.134
CHN,39.75,98.75,4757468547.0,9.677
CHN,39.75,99.25,10452393.0,7.019
CHN,39.75,99.75,8595891.0,6.934
CHN,39.75,100.25,3818057.0,6.582
CHN,39.75,100.75,153705.0,5.187
CHN,39.75,101.25,99180.0,4.996
CHN,39.75,101.75,506790.0,5.705
CHN,39.75,102.25,1052502.0,6.022
CHN,39.75,102.75,359957.0,5.556
CHN,39.75,103.25,353279.0,5.548
CHN,39.75,103.75,415965.0,5.619
CHN,39.75,104.25,187339.0,5.273
CHN,39.75,104.75,283945.0,5.453
CHN,39.75,105.25,1466888.0,6.166
CHN,39.75,105.75,2928786.0,6.467
CHN,39.75,106.25,1802148.0,6.256
CHN,39.75,106.75,8596565436.0,9.934
CHN,39.75,107.25,15537851.0,7.191
CHN,39.75,107.75,5183763.0,6.715
CHN,39.75,108.25,11469750.0,7.06
CHN,39.75,108.75,27537305.0,7.44
CHN,39.75,109.25,52945580.0,7.724
CHN,39.75,109.75,18411777328.0,10.265
CHN,39.75,110.25,9103967704.0,9.959
CHN,39.75,110.75,172690365.0,8.237
CHN,39.75,111.25,2024291329.0,9.306
CHN,39.75,111.75,81561280.0,7.911
CHN,39.75,112.25,2175505424.0,9.338
CHN,39.75,112.75,2645935757.0,9.423
CHN,39.75,113.25,14256523873.0,10.154
CHN,39.75,113.75,2509872139.0,9.4
CHN,39.75,114.25,679154032.0,8.832
CHN,39.75,114.75,1275421041.0,9.106
CHN,39.75,115.25,91730414.0,7.963
CHN,39.75,115.75,22686612684.0,10.356
CHN,39.75,116.25,1580307878053.0,12.199
CHN,39.75,116.75,376019203832.0,11.575
CHN,39.75,117.25,42610202048.0,10.63
CHN,39.75,117.75,12801947989.0,10.107
CHN,39.75,118.25,161876563418.0,11.209
CHN,39.75,118.75,27838634878.0,10.445
CHN,39.75,119.25,13526144503.0,10.131
CHN,39.75,119.75,48516763019.0,10.686
CHN,39.75,121.25,948786461.0,8.977
CHN,39.75,121.75,7043768329.0,9.848
CHN,39.75,122.25,4131493895.0,9.616
CHN,39.75,122.75,3800301332.0,9.58
CHN,39.75,123.25,849011560.0,8.929
CHN,39.75,123.75,182176555.0,8.26
CHN,39.75,124.25,4262945506.0,9.63
CHN,40.25,74.25,468369.0,5.671
CHN,40.25,74.75,803779.0,5.905
CHN,40.25,75.25,676861.0,5.83
CHN,40.25,75.75,2219879.0,6.346
CHN,40.25,76.25,3564562.0,6.552
CHN,40.25,76.75,5003132.0,6.699
CHN,40.25,77.25,1757529.0,6.245
CHN,40.25,77.75,327196.0,5.515
CHN,40.25,78.25,3015435.0,6.479
CHN,40.25,78.75,3683904.0,6.566
CHN,40.25,79.25,12478991.0,7.096
CHN,40.25,79.75,4235137.0,6.627
CHN,40.25,80.25,14613427.0,7.165
CHN,40.25,80.75,15157966.0,7.181
CHN,40.25,81.25,26082996.0,7.416
CHN,40.25,81.75,218984.0,5.34
CHN,40.25,87.25,42472.0,4.628
CHN,40.25,87.75,270582.0,5.432
CHN,40.25,88.25,632269.0,5.801
CHN,40.25,88.75,2581.0,3.412
CHN,40.25,89.25,50357.0,4.702
CHN,40.25,89.75,62172.0,4.794
CHN,40.25,93.25,338573.0,5.53
CHN,40.25,93.75,515184.0,5.712
CHN,40.25,94.25,10442170.0,7.019
CHN,40.25,94.75,975360474.0,8.989
CHN,40.25,95.25,9138945.0,6.961
CHN,40.25,95.75,19815708.0,7.297
CHN,40.25,96.25,4421968.0,6.646
CHN,40.25,96.75,33454912.0,7.524
CHN,40.25,97.25,171205006.0,8.234
CHN,40.25,97.75,10392040.0,7.017
CHN,40.25,98.25,1468842.0,6.167
CHN,40.25,98.75,50335598.0,7.702
CHN,40.25,99.25,12803461.0,7.107
CHN,40.25,99.75,4533796.0,6.656
CHN,40.25,100.25,19976.0,4.301
CHN,40.25,100.75,1753.0,3.244
CHN,40.25,101.25,817.0,2.912
CHN,40.25,101.75,7800.0,3.892
CHN,40.25,102.25,155247.0,5.191
CHN,40.25,102.75,116894.0,5.068
CHN,40.25,103.25,241269.0,5.383
CHN,40.25,103.75,202739.0,5.307
CHN,40.25,104.25,167460.0,5.224
CHN,40.25,104.75,267237.0,5.427
CHN,40.25,105.25,352007.0,5.547
CHN,40.25,105.75,731424.0,5.864
CHN,40.25,106.25,828647.0,5.918
CHN,40.25,106.75,141719612.0,8.151
CHN,40.25,107.25,82463403.0,7.916
CHN,40.25,107.75,2716435.0,6.434
CHN,40.25,108.25,4459571.0,6.649
CHN,40.25,108.75,15521892.0,7.191
CHN,40.25,109.25,11376892.0,7.056
CHN,40.25,109.75,1335376549.0,9.126
CHN,40.25,110.25,2048021922.0,9.311
CHN,40.25,110.75,68690907.0,7.837
CHN,40.25,111.25,2286395034.0,9.359
CHN,40.25,111.75,240407751.0,8.381
CHN,40.25,112.25,157698834.0,8.198
CHN,40.25,112.75,612784340.0,8.787
CHN,40.25,113.25,105040197312.0,11.021
CHN,40.25,113.75,1496156706.0,9.175
CHN,40.25,114.25,1412484015.0,9.15
CHN,40.25,114.75,134054672.0,8.127
CHN,40.25,115.25,3599574278.0,9.556
CHN,40.25,115.75,6965374401.0,9.843
CHN,40.25,116.25,425450948028.0,11.629
CHN,40.25,116.75,168671706673.0,11.227
CHN,40.25,117.25,29125503514.0,10.464
CHN,40.25,117.75,6098100037.0,9.785
CHN,40.25,118.25,3190900083.0,9.504
CHN,40.25,118.75,8486251307.0,9.929
CHN,40.25,119.25,340197435.0,8.532
CHN,40.25,119.75,5461415635.0,9.737
CHN,40.25,120.25,2139095929.0,9.33
CHN,40.25,120.75,19074662.0,7.28
CHN,40.25,121.75,13227146.0,7.121
CHN,40.25,122.25,23348908083.0,10.368
CHN,40.25,122.75,124245903.0,8.094
CHN,40.25,123.25,1139315707.0,9.057
CHN,40.25,123.75,234017728.0,8.369
CHN,40.25,124.25,26912147199.0,10.43
CHN,40.25,124.75,18466791.0,7.266
CHN,40.75,75.25,40450.0,4.607
CHN,40.75,75.75,33492.0,4.525
CHN,40.75,76.75,2675470.0,6.427
CHN,40.75,77.25,2361378.0,6.373
CHN,40.75,77.75,2159972.0,6.334
CHN,40.75,78.25,19331785.0,7.286
CHN,40.75,78.75,9991458.0,7.0
CHN,40.75,79.25,16364879.0,7.214
CHN,40.75,79.75,26368178.0,7.421
CHN,40.75,80.25,461301533.0,8.664
CHN,40.75,80.75,64911876.0,7.812
CHN,40.75,81.25,657688749.0,8.818
CHN,40.75,81.75,19866586.0,7.298
CHN,40.75,82.25,467391.0,5.67
CHN,40.75,82.75,60889445.0,7.785
CHN,40.75,83.25,27014967.0,7.432
CHN,40.75,83.75,2109090.0,6.324
CHN,40.75,84.25,205288.0,5.312
CHN,40.75,84.75,276218.0,5.441
CHN,40.75,85.25,244434.0,5.388
CHN,40.75,85.75,69360.0,4.841
CHN,40.75,86.25,57273.0,4.758
CHN,40.75,86.75,2713556.0,6.434
CHN,40.75,87.25,2900513.0,6.462
CHN,40.75,87.75,475000.0,5.677
CHN,40.75,88.25,14266.0,4.154
CHN,40.75,88.75,586328.0,5.768
CHN,40.75,89.25,924722.0,5.966
CHN,40.75,89.75,341635.0,5.534
CHN,40.75,93.75,10757.0,4.032
CHN,40.75,94.25,315235.0,5.499
CHN,40.75,94.75,2132727.0,6.329
CHN,40.75,95.25,7513097.0,6.876
